"","ID","Connective","ReactionTime1","ReactionTime2","ReactionTime3","TrialID","Label","Wordform","Answeraccuracy","Truthvalue","Sentenceform","Group","LogReactionTime1"
"51","5a572107e0cf3d0001263e50","so",658,869,538,"T2.59","test","CVV",1,"F","PositiveNegative","B",6.48920493132532
"52","5a572107e0cf3d0001263e50","so",727,523,639,"T2.69","test","CVV",1,"J","PositivePositive","B",6.58892647753352
"53","5a572107e0cf3d0001263e50","and",722,676,669,"T2.5","test","CVV",1,"F","PositivePositive","B",6.58202513889283
"54","5a572107e0cf3d0001263e50","but",673,472,830,"T2.40","test","VCC",1,"F","PositivePositive","B",6.51174532964473
"55","5a572107e0cf3d0001263e50","but",814,440,594,"T2.43","test","VCV",1,"J","PositivePositive","B",6.70196036600254
"56","5a572107e0cf3d0001263e50","but",863,557,714,"T2.38","test","VCV",1,"F","PositiveNegative","B",6.76041469108343
"57","5a572107e0cf3d0001263e50","and",662,502,620,"T2.3","test","CVV",1,"F","PositiveNegative","B",6.49526555593701
"58","5a572107e0cf3d0001263e50","and",493,556,563,"T2.2","test","VCV",1,"J","PositivePositive","B",6.20050917404269
"59","5a572107e0cf3d0001263e50","but",625,635,605,"T2.44","test","CVC",1,"F","PositiveNegative","B",6.4377516497364
"60","5a572107e0cf3d0001263e50","but",1072,642,1344,"T2.32","test","CVC",1,"F","PositivePositive","B",6.97728134163075
"61","5a572107e0cf3d0001263e50","and",603,564,597,"T2.14","test","VCV",1,"F","PositiveNegative","B",6.40191719672719
"62","5a572107e0cf3d0001263e50","but",1048,409,729,"T2.25","test","VCV",1,"J","PositiveNegative","B",6.95463886488099
"63","5a572107e0cf3d0001263e50","and",611,479,571,"T2.18","test","CVV",1,"F","PositivePositive","B",6.4150969591716
"64","5a572107e0cf3d0001263e50","so",799,618,745,"T2.62","test","VCV",1,"F","PositivePositive","B",6.68336094576627
"65","5a572107e0cf3d0001263e50","so",587,629,540,"T2.56","test","CVV",1,"F","PositivePositive","B",6.3750248198281
"66","5a572107e0cf3d0001263e50","so",647,534,531,"T2.53","test","VCV",1,"F","PositiveNegative","B",6.4723462945009
"67","5a572107e0cf3d0001263e50","but",973,687,550,"T2.45","test","CVC",1,"F","PositivePositive","B",6.880384082186
"68","5a572107e0cf3d0001263e50","and",537,622,647,"T2.6","test","CVC",1,"F","PositivePositive","B",6.28599809450886
"69","5a2461e2cbf02200012a2322","but",1456,4192,1004,"T2.29","test","VCC",1,"F","PositiveNegative","B",7.28344822875663
"70","5a2461e2cbf02200012a2322","but",1721,202,1998,"T2.46","test","CVC",1,"J","PositiveNegative","B",7.45066079621154
"71","5a2461e2cbf02200012a2322","and",759,721,710,"T2.15","test","CVC",1,"F","PositivePositive","B",6.63200177739563
"72","5a2461e2cbf02200012a2322","but",802,990,1404,"T2.41","test","CVC",1,"F","PositivePositive","B",6.68710860786651
"73","5a2461e2cbf02200012a2322","so",3638,2734,975,"T2.63","test","CVC",1,"J","PositiveNegative","B",8.19918935907807
"74","5a2461e2cbf02200012a2322","and",865,854,784,"T2.23","test","CVV",1,"J","PositiveNegative","B",6.76272950693188
"75","5a2461e2cbf02200012a2322","so",817,1911,654,"T2.60","test","CVC",1,"F","PositiveNegative","B",6.70563909486
"76","5a2461e2cbf02200012a2322","so",998,1021,771,"T2.66","test","VCC",1,"F","PositivePositive","B",6.90575327631146
"77","5a2461e2cbf02200012a2322","but",703,1112,807,"T2.38","test","VCV",1,"F","PositiveNegative","B",6.55535689181067
"78","5a2461e2cbf02200012a2322","and",773,936,1507,"T2.9","test","CVC",1,"F","PositiveNegative","B",6.65027904858742
"79","5a2461e2cbf02200012a2322","so",1578,978,698,"T2.69","test","CVV",1,"J","PositivePositive","B",7.36391350140582
"80","5a2461e2cbf02200012a2322","and",771,810,1075,"T2.19","test","VCC",1,"J","PositiveNegative","B",6.64768837356333
"81","5a2461e2cbf02200012a2322","and",1142,772,682,"T2.10","test","CVV",1,"F","PositiveNegative","B",7.04053639021596
"82","5a2461e2cbf02200012a2322","and",922,1637,579,"T2.22","test","CVV",1,"J","PositiveNegative","B",6.82654522355659
"83","5a2461e2cbf02200012a2322","but",860,1169,663,"T2.48","test","CVC",1,"F","PositiveNegative","B",6.75693238924755
"84","5a2461e2cbf02200012a2322","but",520,962,729,"T2.43","test","VCV",1,"J","PositivePositive","B",6.25382881157547
"85","5a2461e2cbf02200012a2322","but",671,2530,529,"T2.27","test","CVV",1,"J","PositivePositive","B",6.50876913697168
"86","5a2461e2cbf02200012a2322","so",785,1201,762,"T2.67","test","CVV",1,"J","PositiveNegative","B",6.66568371778241
"87","5a2461e2cbf02200012a2322","so",299,982,723,"T2.58","test","VCV",1,"J","PositiveNegative","B",5.70044357339069
"88","5a2461e2cbf02200012a2322","so",709,1025,852,"T2.56","test","CVV",1,"F","PositivePositive","B",6.56385552653213
"89","5a2461e2cbf02200012a2322","so",829,879,619,"T2.61","test","CVV",1,"F","PositiveNegative","B",6.7202201551353
"90","5a2461e2cbf02200012a2322","so",795,836,670,"T2.59","test","CVV",1,"F","PositiveNegative","B",6.67834211465433
"91","5a2461e2cbf02200012a2322","but",709,778,808,"T2.40","test","VCC",1,"F","PositivePositive","B",6.56385552653213
"92","5a2461e2cbf02200012a2322","and",809,1174,1033,"T2.20","test","CVC",1,"J","PositiveNegative","B",6.69579891705849
"93","5a2461e2cbf02200012a2322","so",716,840,748,"T2.65","test","CVV",1,"F","PositiveNegative","B",6.57368016696065
"94","5a2461e2cbf02200012a2322","so",938,689,779,"T2.50","test","CVC",1,"F","PositivePositive","B",6.84374994900622
"95","5a2461e2cbf02200012a2322","but",1093,1684,918,"T2.30","test","CVC",1,"F","PositiveNegative","B",6.99668148817654
"96","5a2461e2cbf02200012a2322","so",1077,584,672,"T2.68","test","CVV",1,"J","PositivePositive","B",6.98193467715639
"97","5a2461e2cbf02200012a2322","and",652,757,1026,"T2.24","test","CVC",1,"J","PositiveNegative","B",6.48004456192665
"98","5a2461e2cbf02200012a2322","but",742,629,938,"T2.45","test","CVC",1,"F","PositivePositive","B",6.60934924316738
"99","5a2461e2cbf02200012a2322","so",650,1157,587,"T2.62","test","VCV",1,"F","PositivePositive","B",6.47697236288968
"100","5a2461e2cbf02200012a2322","and",862,666,720,"T2.13","test","CVV",1,"J","PositivePositive","B",6.75925527066369
"101","5a2461e2cbf02200012a2322","and",839,634,750,"T2.12","test","VCC",1,"F","PositivePositive","B",6.73221070646721
"102","5a2461e2cbf02200012a2322","and",1369,513,666,"T2.7","test","CVC",1,"J","PositivePositive","B",7.22183582528845
"103","5a2461e2cbf02200012a2322","but",860,1253,575,"T2.31","test","CVC",1,"F","PositivePositive","B",6.75693238924755
"104","5a2461e2cbf02200012a2322","so",896,1415,754,"T2.57","test","CVC",1,"J","PositiveNegative","B",6.79794041297493
"105","5a2461e2cbf02200012a2322","so",3901,719,621,"T2.64","test","CVC",1,"J","PositivePositive","B",8.26898820950666
"106","5a2461e2cbf02200012a2322","so",794,788,619,"T2.54","test","CVC",1,"F","PositiveNegative","B",6.67708346124714
"107","5a2461e2cbf02200012a2322","so",483,752,756,"T2.70","test","CVV",1,"J","PositivePositive","B",6.18001665365257
"108","5a2461e2cbf02200012a2322","and",674,1177,790,"T2.5","test","CVV",1,"F","PositivePositive","B",6.51323011091231
"109","5a2461e2cbf02200012a2322","but",788,903,808,"T2.33","test","CVV",1,"J","PositiveNegative","B",6.66949808985788
"110","5a2461e2cbf02200012a2322","and",647,757,1064,"T2.21","test","CVC",1,"J","PositiveNegative","B",6.4723462945009
"111","5a2461e2cbf02200012a2322","and",799,676,872,"T2.16","test","CVV",1,"J","PositivePositive","B",6.68336094576627
"112","5a2461e2cbf02200012a2322","so",714,1650,702,"T2.52","test","CVC",1,"J","PositiveNegative","B",6.57088296233958
"113","5a2461e2cbf02200012a2322","and",749,646,970,"T2.8","test","CVV",1,"J","PositivePositive","B",6.61873898351722
"114","5a2461e2cbf02200012a2322","but",1526,1938,849,"T2.32","test","CVC",1,"F","PositivePositive","B",7.3304052118444
"115","5a2461e2cbf02200012a2322","so",1117,727,662,"T2.55","test","CVC",1,"F","PositivePositive","B",7.0184017990692
"116","5a2461e2cbf02200012a2322","and",767,633,598,"T2.2","test","VCV",1,"J","PositivePositive","B",6.64248680136726
"117","5a2461e2cbf02200012a2322","so",659,560,542,"T2.72","test","CVC",1,"J","PositivePositive","B",6.49072353450251
"118","5a2461e2cbf02200012a2322","and",1005,634,895,"T2.18","test","CVV",1,"F","PositivePositive","B",6.91274282049318
"119","5a2461e2cbf02200012a2322","and",1796,1400,911,"T2.4","test","VCV",1,"F","PositiveNegative","B",7.49331724886215
"120","5a2461e2cbf02200012a2322","so",709,597,693,"T2.49","test","CVC",1,"F","PositivePositive","B",6.56385552653213
"121","5a2461e2cbf02200012a2322","so",705,731,885,"T2.53","test","VCV",1,"F","PositiveNegative","B",6.55819780281227
"122","5a2461e2cbf02200012a2322","but",873,1050,632,"T2.37","test","CVV",1,"F","PositiveNegative","B",6.7719355558396
"123","5a2461e2cbf02200012a2322","and",945,929,641,"T2.14","test","VCV",1,"F","PositiveNegative","B",6.85118492749374
"124","5a2461e2cbf02200012a2322","so",870,671,588,"T2.51","test","VCV",1,"J","PositiveNegative","B",6.76849321164863
"125","5a2461e2cbf02200012a2322","so",579,616,645,"T2.71","test","VCV",1,"J","PositivePositive","B",6.361302477573
"126","5a2461e2cbf02200012a2322","but",748,579,539,"T2.44","test","CVC",1,"F","PositiveNegative","B",6.61740297797448
"127","5a2461e2cbf02200012a2322","and",544,715,954,"T2.3","test","CVV",1,"F","PositiveNegative","B",6.29894924685594
"128","5a2461e2cbf02200012a2322","but",832,776,1318,"T2.47","test","CVV",1,"J","PositivePositive","B",6.72383244082121
"129","5a2461e2cbf02200012a2322","but",1087,626,624,"T2.28","test","VCC",1,"J","PositivePositive","B",6.99117688712121
"130","5a2461e2cbf02200012a2322","but",630,1068,787,"T2.34","test","CVC",1,"J","PositiveNegative","B",6.44571981938558
"131","5a2461e2cbf02200012a2322","but",1245,2309,772,"T2.25","test","VCV",1,"J","PositiveNegative","B",7.12689080889881
"132","5a2461e2cbf02200012a2322","but",906,748,1080,"T2.39","test","VCC",1,"F","PositivePositive","B",6.80903930604298
"133","5a2461e2cbf02200012a2322","but",811,837,607,"T2.35","test","CVV",1,"J","PositivePositive","B",6.69826805411541
"134","5a2461e2cbf02200012a2322","and",767,631,476,"T2.1","test","CVV",1,"J","PositivePositive","B",6.64248680136726
"135","5a2461e2cbf02200012a2322","and",2545,867,646,"T2.6","test","CVC",1,"F","PositivePositive","B",7.84188592898462
"136","5a2461e2cbf02200012a2322","and",947,545,758,"T2.11","test","VCC",1,"F","PositivePositive","B",6.85329909318608
"137","5a2461e2cbf02200012a2322","but",629,618,1308,"T2.26","test","VCV",1,"J","PositiveNegative","B",6.44413125670044
"138","5a2461e2cbf02200012a2322","but",979,751,1319,"T2.42","test","VCC",1,"J","PositiveNegative","B",6.88653164253051
"139","5a2461e2cbf02200012a2322","and",869,683,719,"T2.17","test","CVC",1,"F","PositiveNegative","B",6.76734312526539
"140","5a2461e2cbf02200012a2322","but",950,726,522,"T2.36","test","CVV",1,"J","PositivePositive","B",6.85646198459459
"141","5ef8bf58eda83205028e0db9","and",856,1748,1413,"T2.17","test","CVC",1,"F","PositiveNegative","B",6.75227037614174
"142","5ef8bf58eda83205028e0db9","so",773,1799,1340,"T2.58","test","VCV",1,"J","PositiveNegative","B",6.65027904858742
"143","5ef8bf58eda83205028e0db9","but",859,1007,1326,"T2.42","test","VCC",1,"J","PositiveNegative","B",6.75576892198425
"144","5ef8bf58eda83205028e0db9","and",509,908,949,"T2.22","test","CVV",1,"J","PositiveNegative","B",6.23244801655052
"145","5ef8bf58eda83205028e0db9","and",729,674,1300,"T2.2","test","VCV",1,"J","PositivePositive","B",6.59167373200866
"146","5ef8bf58eda83205028e0db9","and",484,706,1222,"T2.19","test","VCC",1,"J","PositiveNegative","B",6.18208490671663
"147","5ef8bf58eda83205028e0db9","but",474,1476,1383,"T2.47","test","CVV",1,"J","PositivePositive","B",6.16120732169508
"148","5ef8bf58eda83205028e0db9","and",718,907,1165,"T2.6","test","CVC",1,"F","PositivePositive","B",6.57646956904822
"149","5ef8bf58eda83205028e0db9","but",744,1076,1763,"T2.40","test","VCC",1,"F","PositivePositive","B",6.61204103483309
"150","5ef8bf58eda83205028e0db9","but",657,876,1722,"T2.28","test","VCC",1,"J","PositivePositive","B",6.48768401848461
"151","5ef8bf58eda83205028e0db9","so",1032,1246,1257,"T2.65","test","CVV",1,"F","PositiveNegative","B",6.93925394604151
"152","5ef8bf58eda83205028e0db9","and",811,1915,1144,"T2.14","test","VCV",1,"F","PositiveNegative","B",6.69826805411541
"153","5ef8bf58eda83205028e0db9","so",940,1036,1999,"T2.71","test","VCV",1,"J","PositivePositive","B",6.84587987526405
"154","5ef8bf58eda83205028e0db9","so",1195,1197,1019,"T2.49","test","CVC",1,"F","PositivePositive","B",7.08590146436561
"155","5ef8bf58eda83205028e0db9","but",733,766,1245,"T2.27","test","CVV",1,"J","PositivePositive","B",6.59714570188665
"156","5ef8bf58eda83205028e0db9","so",545,1169,989,"T2.53","test","VCV",1,"F","PositiveNegative","B",6.30078579466324
"157","5ef8bf58eda83205028e0db9","so",641,1238,1324,"T2.51","test","VCV",1,"J","PositiveNegative","B",6.46302945692067
"158","5ef8bf58eda83205028e0db9","so",907,1061,1143,"T2.52","test","CVC",1,"J","PositiveNegative","B",6.81014245011514
"159","5ef8bf58eda83205028e0db9","so",745,1762,684,"T2.50","test","CVC",1,"F","PositivePositive","B",6.61338421837956
"160","5ef8bf58eda83205028e0db9","and",796,836,915,"T2.11","test","VCC",1,"F","PositivePositive","B",6.67959918584438
"161","5ef8bf58eda83205028e0db9","and",1236,774,880,"T2.15","test","CVC",1,"F","PositivePositive","B",7.11963563801764
"162","5ef8bf58eda83205028e0db9","and",681,1972,936,"T2.7","test","CVC",1,"J","PositivePositive","B",6.52356230614951
"163","5ef8bf58eda83205028e0db9","but",1226,711,777,"T2.39","test","VCC",1,"F","PositivePositive","B",7.11151211649616
"164","5ef8bf58eda83205028e0db9","but",1304,1733,840,"T2.25","test","VCV",1,"J","PositiveNegative","B",7.1731917424866
"165","5ef8bf58eda83205028e0db9","and",628,846,762,"T2.23","test","CVV",1,"J","PositiveNegative","B",6.4425401664682
"166","5ef8bf58eda83205028e0db9","so",1612,1290,1099,"T2.54","test","CVC",1,"F","PositiveNegative","B",7.38523092306657
"167","5ef8bf58eda83205028e0db9","so",902,750,739,"T2.68","test","CVV",1,"J","PositivePositive","B",6.80461452006262
"168","5ef8bf58eda83205028e0db9","but",728,854,1371,"T2.35","test","CVV",1,"J","PositivePositive","B",6.59030104819669
"169","5ef8bf58eda83205028e0db9","but",688,963,815,"T2.43","test","VCV",1,"J","PositivePositive","B",6.53378883793334
"170","5ef8bf58eda83205028e0db9","but",826,816,718,"T2.41","test","CVC",1,"F","PositivePositive","B",6.71659477352098
"171","5ef8bf58eda83205028e0db9","but",784,838,773,"T2.34","test","CVC",1,"J","PositiveNegative","B",6.66440902035041
"172","5ef8bf58eda83205028e0db9","but",766,867,581,"T2.26","test","VCV",1,"J","PositiveNegative","B",6.64118216974059
"173","5ef8bf58eda83205028e0db9","but",1048,1311,794,"T2.45","test","CVC",1,"F","PositivePositive","B",6.95463886488099
"174","5ef8bf58eda83205028e0db9","but",932,1041,796,"T2.33","test","CVV",1,"J","PositiveNegative","B",6.83733281468559
"175","5ef8bf58eda83205028e0db9","so",803,1689,648,"T2.70","test","CVV",1,"J","PositivePositive","B",6.68835471394676
"176","5ef8bf58eda83205028e0db9","and",609,858,630,"T2.9","test","CVC",1,"F","PositiveNegative","B",6.4118182677099
"177","5ef8bf58eda83205028e0db9","so",617,1603,777,"T2.63","test","CVC",1,"J","PositiveNegative","B",6.42486902390539
"178","5ef8bf58eda83205028e0db9","but",692,942,1083,"T2.44","test","CVC",1,"F","PositiveNegative","B",6.53958595561767
"179","5ef8bf58eda83205028e0db9","and",749,1074,765,"T2.24","test","CVC",1,"J","PositiveNegative","B",6.61873898351722
"180","5ef8bf58eda83205028e0db9","so",732,855,637,"T2.56","test","CVV",1,"F","PositivePositive","B",6.59578051396131
"181","5ef8bf58eda83205028e0db9","so",621,826,782,"T2.57","test","CVC",1,"J","PositiveNegative","B",6.43133108193348
"182","5ef8bf58eda83205028e0db9","and",687,716,660,"T2.12","test","VCC",1,"F","PositivePositive","B",6.53233429222235
"183","5ef8bf58eda83205028e0db9","but",740,837,742,"T2.38","test","VCV",1,"F","PositiveNegative","B",6.60665018619822
"184","5ef8bf58eda83205028e0db9","but",652,767,635,"T2.31","test","CVC",1,"F","PositivePositive","B",6.48004456192665
"185","5ef8bf58eda83205028e0db9","so",595,667,710,"T2.62","test","VCV",1,"F","PositivePositive","B",6.38856140554563
"186","5ef8bf58eda83205028e0db9","so",693,658,654,"T2.66","test","VCC",1,"F","PositivePositive","B",6.5410299991899
"187","5ef8bf58eda83205028e0db9","but",614,802,766,"T2.32","test","CVC",1,"F","PositivePositive","B",6.41999492814714
"188","5ef8bf58eda83205028e0db9","but",708,925,1214,"T2.48","test","CVC",1,"F","PositiveNegative","B",6.56244409369372
"189","5ef8bf58eda83205028e0db9","so",516,967,792,"T2.67","test","CVV",1,"J","PositiveNegative","B",6.24610676548156
"190","5ef8bf58eda83205028e0db9","and",536,806,1659,"T2.4","test","VCV",1,"F","PositiveNegative","B",6.2841341610708
"191","5ef8bf58eda83205028e0db9","so",946,777,707,"T2.60","test","CVC",1,"F","PositiveNegative","B",6.85224256905188
"192","5ef8bf58eda83205028e0db9","so",768,1615,3276,"T2.55","test","CVC",1,"F","PositivePositive","B",6.64378973314767
"193","5ef8bf58eda83205028e0db9","but",750,670,1071,"T2.46","test","CVC",1,"J","PositiveNegative","B",6.62007320653036
"194","5ef8bf58eda83205028e0db9","so",750,735,736,"T2.72","test","CVC",1,"J","PositivePositive","B",6.62007320653036
"195","5ef8bf58eda83205028e0db9","and",705,863,653,"T2.8","test","CVV",1,"J","PositivePositive","B",6.55819780281227
"196","5ef8bf58eda83205028e0db9","so",751,718,620,"T2.64","test","CVC",1,"J","PositivePositive","B",6.62140565176413
"197","5ef8bf58eda83205028e0db9","and",700,632,798,"T2.18","test","CVV",1,"F","PositivePositive","B",6.5510803350434
"198","5ef8bf58eda83205028e0db9","but",705,772,941,"T2.36","test","CVV",1,"J","PositivePositive","B",6.55819780281227
"199","5ef8bf58eda83205028e0db9","so",858,1515,947,"T2.69","test","CVV",1,"J","PositivePositive","B",6.75460409948796
"200","5ef8bf58eda83205028e0db9","and",636,883,578,"T2.10","test","CVV",1,"F","PositiveNegative","B",6.45519856334012
"201","5ef8bf58eda83205028e0db9","but",798,1705,644,"T2.37","test","CVV",1,"F","PositiveNegative","B",6.68210859744981
"202","5ef8bf58eda83205028e0db9","and",787,800,663,"T2.21","test","CVC",1,"J","PositiveNegative","B",6.6682282484174
"203","5ef8bf58eda83205028e0db9","and",937,741,787,"T2.3","test","CVV",1,"F","PositiveNegative","B",6.84268328223842
"204","5ef8bf58eda83205028e0db9","and",599,780,686,"T2.20","test","CVC",1,"J","PositiveNegative","B",6.39526159811545
"205","5ef8bf58eda83205028e0db9","but",1272,1041,690,"T2.29","test","VCC",1,"F","PositiveNegative","B",7.14834574390007
"206","5ef8bf58eda83205028e0db9","so",595,894,749,"T2.61","test","CVV",1,"F","PositiveNegative","B",6.38856140554563
"207","5ef8bf58eda83205028e0db9","and",918,2880,1010,"T2.16","test","CVV",1,"J","PositivePositive","B",6.82219739062049
"208","5ef8bf58eda83205028e0db9","and",673,1230,1202,"T2.5","test","CVV",1,"F","PositivePositive","B",6.51174532964473
"209","5ef8bf58eda83205028e0db9","and",948,1108,1079,"T2.13","test","CVV",1,"J","PositivePositive","B",6.85435450225502
"210","5ef8bf58eda83205028e0db9","so",685,1025,661,"T2.59","test","CVV",1,"F","PositiveNegative","B",6.52941883826223
"211","5ef8bf58eda83205028e0db9","and",723,1119,657,"T2.1","test","CVV",1,"J","PositivePositive","B",6.58340922215876
"212","56f81ffe1b99b8000636b9c8","but",2111,2890,2064,"T1.48","test","VCC",1,"F","PositiveNegative","A",7.65491704784832
"213","56f81ffe1b99b8000636b9c8","so",1546,1234,2132,"T1.61","test","VCV",1,"F","PositiveNegative","A",7.34342622914737
"214","56f81ffe1b99b8000636b9c8","and",814,2625,965,"T1.10","test","CVV",1,"F","PositiveNegative","A",6.70196036600254
"215","56f81ffe1b99b8000636b9c8","so",814,923,1419,"T1.64","test","VCV",1,"J","PositivePositive","A",6.70196036600254
"216","56f81ffe1b99b8000636b9c8","and",712,3186,958,"T1.4","test","CVC",1,"F","PositiveNegative","A",6.56807791141198
"217","56f81ffe1b99b8000636b9c8","so",883,1019,1438,"T1.65","test","VCC",1,"F","PositiveNegative","A",6.78332520060396
"218","56f81ffe1b99b8000636b9c8","and",746,1390,1358,"T1.16","test","VCC",1,"J","PositivePositive","A",6.61472560020376
"219","56f81ffe1b99b8000636b9c8","but",1343,776,3377,"T1.26","test","CVC",1,"J","PositiveNegative","A",7.20266119652324
"220","56f81ffe1b99b8000636b9c8","so",842,879,822,"T1.52","test","CVC",1,"J","PositiveNegative","A",6.73578001424233
"221","56f81ffe1b99b8000636b9c8","so",573,624,801,"T1.58","test","CVV",1,"J","PositiveNegative","A",6.35088571671474
